player_id,full_name,web_name,player_name,photo_url
1553,Stefan Ortega Moreno,Ortega Moreno,Ortega Moreno,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_17-110.png
261,Carlos Miguel dos Santos Pereira,C.Miguel,C.Miguel,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_17-110.png
1161,Matt Turner,Turner,Turner,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_17-110.png
1919,David Mota Veiga Teixeira do Carmo,David Carmo,David Carmo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_17-110.png
1713,Willy Boly,Boly,Boly,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_17-110.png
885,João Pedro Ferreira da Silva,Jota,J. Silva,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_17-110.png
1008,Lewis O'Brien,O'Brien,L. O'Brien,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_17-110.png
480,Eric da Silva Moreira,Da Silva Moreira,Da Silva Moreira,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_17-110.png
1921,Marko Stamenić,Stamenic,Stamenic,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_17-110.png
113,Angus Gunn,Gunn,Gunn,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_17-110.png
1927,Luis Eduardo Soares da Silva,Cuiabano,Cuiabano,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_17-110.png
1929,Lorenzo Lucca,Lucca,Lucca,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_17-110.png
1931,Archie Whitehall,Whitehall,Whitehall,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_17-110.png
1932,Jimmy Sinclair,Sinclair,Sinclair,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_17-110.png
1933,Lamin Sillah,Sillah,Sillah,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_17-110.png
1538,Simon Moore,Moore,S. Moore,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1935,Blondy Nna Noukeu,Nna Noukeu,Nna Noukeu,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1938,Aji Alese,Alese,A. Alese,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1939,Joe Anderson,Anderson,J. Anderson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1940,Dennis Cirkin,Cirkin,Cirkin,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1274,Niall Huggins,Huggins,Huggins,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1941,Zak Johnson,Johnson,Z. Johnson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1943,Timothée Pembélé,Pembele,Pembele,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1947,Patrick Roberts,Roberts,P. Roberts,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1948,Milan Aleksić,Aleksić,Aleksić,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1950,Dan Neil,Neil,Neil,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1951,Ian Poveda-Ocampo,Poveda,Poveda,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1955,Abdoullah Ba,Ba,Ba,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1956,Alan Browne,Browne,Browne,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1377,Pierre Ekwah Elimby,Ekwah,Ekwah,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1957,Harrison Jones,H.Jones,H.Jones,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1958,Jay Matete,Matete,Matete,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1959,Nectarios Triantis,Triantis,Triantis,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1961,Eliezer Mayenda Dossou,Mayenda,Mayenda,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1962,Ahmed Abdullahi,Abdullahi,Abdullahi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1963,Luís Hemir Silva Semedo,Luís Hemir,Luís Hemir,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1964,Nazarii Rusyn,Rusyn,Rusyn,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1968,Lutsharel Geertruida,Geertruida,Geertruida,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
197,Bertrand Traoré,Traoré,Traoré,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1970,Jenson Jones,Jenson Jones,Jenson Jones,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1971,Tymur Tutierov,Tutierov,Tutierov,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1975,Jack Whittaker,Whittaker,Whittaker,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1976,Jaydon Jones,Jones,J. Jones,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_56-110.png
1385,Radu Drăgușin,Dragusin,Dragusin,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_6-110.png
1977,Takai Kōta,Takai,Takai,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_6-110.png
1546,Son Heung-min,Son,Son,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_6-110.png
1737,Yves Bissouma,Bissouma,Bissouma,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_6-110.png
1081,Manor Solomon,Solomon,Solomon,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_6-110.png
228,Bryan Gil Salvatierra,Bryan,B. Salvatierra,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_6-110.png
1979,Yang Min-hyeok,Min-hyeok,Min-hyeok,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_6-110.png
1703,Will Lankshear,Lankshear,Lankshear,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_6-110.png
884,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,J.Palhinha,J.Palhinha,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_6-110.png
1982,Randal Kolo Muani,Kolo Muani,Kolo Muani,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_6-110.png
1985,Yusuf Akhamrich,Akhamrich,Akhamrich,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_6-110.png
1988,Rio Kyerematen,Kyerematen,Kyerematen,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_6-110.png
1989,James Wilson,Wilson,J. Wilson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_6-110.png
25,Adama Traoré Diarra,Adama,Adama,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
80,Alphonse Areola,Areola,Areola,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1689,Wes Foderingham,Foderingham,Foderingham,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
973,Krisztián Hegyi,Hegyi,Hegyi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
461,Emerson Palmieri dos Santos,Emerson,Emerson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1991,Maximilian Kilman,Kilman,M. Kilman,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
965,Konstantinos Mavropanos,Mavropanos,Mavropanos,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1268,Nayef Aguerd,N.Aguerd,N.Aguerd,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1320,Ollie Scarles,Scarles,O. Scarles,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1992,Jean-Clair Todibo,Todibo,J. Todibo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
913,Kaelan Casey,Casey,K. Casey,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1038,Lucas Tolentino Coelho de Lima,L.Paquetá,L.Paquetá,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1641,Tomáš Souček,Souček,Souček,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
336,Crysencio Summerville,Summerville,Summerville,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
447,Edson Álvarez Velázquez,Álvarez,E. Velázquez,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1191,Maxwel Cornet,Cornet,Cornet,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
586,Guido Rodríguez,G.Rodriguez,G.Rodriguez,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1042,Luis Guilherme Lira dos Santos,L.Guilherme,L.Guilherme,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
566,George Earthy,Earthy,Earthy,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
109,Andy Irving,Irving,Irving,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1009,Lewis Orford,Orford,Orford,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1994,Freddie Potts,Potts,F. Potts,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
752,Jarrod Bowen,Bowen,Bowen,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1276,Niclas Füllkrug,Füllkrug,Füllkrug,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
241,Callum Marshall,Marshall,Marshall,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1995,Kyle Walker-Peters,Walker-Peters,Walker-Peters,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1068,Mads Hermansen,Hermansen,Hermansen,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1996,Soungoutou Magassa,S.Magassa,S.Magassa,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1046,Lukasz Fabianski,Fabianski,Fabianski,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
494,Ezra Mayers,Mayers,Mayers,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1997,Airidas Golambeckis,Golambeckis,Golambeckis,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1998,Mohamadou Kanté,Mohamadou Kanté,Mohamadou Kanté,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1999,Pablo Felipe Pereira de Jesus,Pablo,Pablo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
2000,Valentín Castellanos,Taty,Taty,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
2001,Keiber Lamadrid,Lamadrid,Lamadrid,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
2002,Finlay Herrick,Herrick,Herrick,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_21-110.png
1481,Sam Johnstone,Johnstone,Johnstone,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
879,José Malheiro de Sá,José Sá,José Sá,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
354,Daniel Bentley,Bentley,D. Bentley,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
467,Emmanuel Agbadou,Agbadou,Agbadou,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
1155,Matt Doherty,Doherty,Doherty,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
628,Hugo Bueno López,H.Bueno,H.Bueno,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
1731,Yerson Mosquera Valdelamar,Mosquera,Y. Valdelamar,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
1433,Rodrigo Martins Gomes,R.Gomes,R.Gomes,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
1501,Santiago Ignacio Bueno,S.Bueno,S.Bueno,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
1645,Toti Gomes,Toti,Toti,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
2003,Ki-Jana Hoever,Hoever,K. Hoever,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
162,Bastien Meupiyou Menadjou,Meupiyou,Meupiyou,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
1362,Pedro Cardoso de Lima,Pedro Lima,Pedro Lima,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
71,Alfie Pond,Pond,Pond,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
630,Hwang Hee-chan,Hee Chan,Hee Chan,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
106,André Trindade da Costa Neto,André,André,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
770,Jean-Ricner Bellegarde,Bellegarde,Bellegarde,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
2004,Fer López González,Fer López,Fer López,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
1673,João Victor Gomes da Silva,J.Gomes,J.Gomes,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
581,Gonçalo Manuel Ganchinho Guedes,Guedes,Guedes,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
1116,Marshall Munetsi,Munetsi,Munetsi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
210,Boubacar Traoré,B.Traore,B.Traore,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
1582,Tawanda Chirewa,Chirewa,Chirewa,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
1630,Tom Edozie,Edozie,T. Edozie,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
474,Enso González Medina,Gonzalez,Gonzalez,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
800,Joe Hodge,Hodge,J. Hodge,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
550,Fábio Soares Silva,Fábio Silva,Fábio Silva,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
1506,Saša Kalajdžić,Kalajdžić,S. Kalajdžić,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
996,Leon Chiwome,Chiwome,Chiwome,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
1258,Nathan Fraser,Fraser,N. Fraser,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
2005,Jhon Arias,J.Arias,J.Arias,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
2006,David Møller Wolfe,Møller Wolfe,Møller Wolfe,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
2007,Jackson Tchatchoua,Tchatchoua,Tchatchoua,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
2008,Ladislav Krejcí,Krejčí,Krejčí,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
2009,Tolu Arokodare,Tolu,Tolu,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
1137,Mateus Mané,Mané,M. Mané,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
2010,Saheed Olagunju,Olagunju,Olagunju,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
2011,Luke Rawlings,Rawlings,Rawlings,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
1595,Temple Ojinnaka,Ojinnaka,Ojinnaka,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
2012,Ethan Sutherland,Sutherland,Sutherland,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
2013,Jerome Abbey,Abbey,Abbey,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
2014,Angel Gomes,Angel,Angel,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
16,Adam Armstrong,Armstrong,A. Armstrong,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
2015,Alfie Brooks,Brooks,A. Brooks,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
2016,Josh Gracey,Gracey,Gracey,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_39-110.png
385,David Raya Martín,Raya,Raya,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
942,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arrizabalaga,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
646,Illan Meslier,Meslier,Meslier,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
555,Gabriel dos Santos Magalhães,Gabriel,Gabriel,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
902,Jurriën Timber,J.Timber,J.Timber,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
1708,William Saliba,Saliba,Saliba,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
1244,Myles Lewis-Skelly,Lewis-Skelly,Lewis-Skelly,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
1412,Riccardo Calafiori,Calafiori,Calafiori,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
1762,Piero Hincapié,Hincapie,Hincapie,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
191,Benjamin White,White,B. White,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
1758,Cristhian Mosquera,Mosquera,C. Mosquera,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
230,Bukayo Saka,Saka,Saka,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
391,Declan Rice,Rice,Rice,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
439,Eberechi Eze,Eze,Eze,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
1121,Martin Ødegaard,Ødegaard,Ødegaard,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
1293,Noni Madueke,Madueke,Madueke,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
1218,Mikel Merino Zazón,Merino,Merino,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
552,Gabriel Martinelli Silva,Martinelli,Martinelli,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
1757,Martín Zubimendi Ibáñez,Zubimendi,Zubimendi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
1760,Max Dowman,Dowman,Dowman,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
487,Ethan Nwaneri,Nwaneri,Nwaneri,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
548,Fábio Ferreira Vieira,Fábio Vieira,Fábio Vieira,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
1399,Reiss Nelson,Nelson,R. Nelson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
1759,Viktor Gyökeres,Gyökeres,Gyökeres,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
914,Kai Havertz,Havertz,Havertz,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
551,Gabriel Fernando de Jesus,G.Jesus,G.Jesus,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
495,Ezri Konsa Ngoyo,Konsa,Konsa,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
227,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno G.,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
309,Christos Tzolis,Tzolis,Tzolis,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_3-110.png
1764,Marco Bizot,M.Bizot,M.Bizot,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1036,Lucas Digne,Digne,Digne,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1173,Matty Cash,Cash,M. Cash,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1666,Tyrone Mings,Mings,Mings,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1357,Pau Torres,Pau,Pau,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
981,Lamare Bogarde,Bogarde,Bogarde,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
636,Ian Maatsen,Maatsen,Maatsen,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1672,Victor Lindelöf,Lindelöf,Lindelöf,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
107,Andrés García,A.García,A.García,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
968,Kosta Nedeljkovic,Nedeljkovic,Nedeljkovic,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
464,Emiliano Buendía Stati,Buendía,Buendía,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
995,Leon Bailey,Bailey,Bailey,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
823,John McGinn,McGinn,McGinn,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1449,Ross Barkley,Barkley,Barkley,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
209,Boubacar Kamara,Kamara,B. Kamara,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
84,Amadou Onana,Onana,A. Onana,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1495,Samuel Iling-Junior,Iling Jr,Iling Jr,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1769,Bradley Burrowes,Burrowes,Burrowes,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1770,George Hemmings,George Hemmings,George Hemmings,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1774,Alysson Edward Franco da Rocha dos Santos,Alysson,Alysson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
2017,Johan Manzambi,Manzambi,Manzambi,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
2018,Joao Gomes,Gomes,J. Gomes,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1321,Ollie Watkins,Watkins,Watkins,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1577,Tammy Abraham,Abraham,Abraham,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
44,Alejandro Garnacho Ferreyra,Garnacho,Garnacho,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1279,Nicolas Jackson,N.Jackson,N.Jackson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
2019,Brian Madjo,Madjo,Madjo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
2116,Matteo Ruggeri,Ruggeri,Ruggeri,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
2117,Zion Suzuki,Suzuki,Suzuki,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1768,Triston Rowe,Rowe,T. Rowe,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
2120,Luka Lynch,Lynch,Lynch,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1993,Aaron Wan-Bissaka,Wan-Bissaka,A. Wan-Bissaka,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
2126,Leon Goretzka,Goretzka,Goretzka,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
2135,Taylor Harwood-Bellis,Harwood-Bellis,T. Harwood-Bellis,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
2136,Ibrahim Mbaye,Mbaye,Mbaye,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_7-110.png
1755,Đorđe Petrović,Petrović,Petrović,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
540,Fraser Forster,Forster,Forster,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1700,Will Dennis,Dennis,W. Dennis,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
721,James Hill,Hill,Hill,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1793,Adrien Truffert,Truffert,Truffert,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1798,Bafodé Diakité,Diakité,Diakité,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1802,Veljko Milosavljevic,Milosavljević,Milosavljević,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
22,Adam Smith,Smith,A. Smith,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
897,Julián Araujo Zúñiga,J.Araujo,J.Araujo,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
896,Julio Soler Barreto,Soler,J. Barreto,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1807,Rayan Vitor Simplício Rocha,Rayan,Rayan,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1108,Marcus Tavernier,Tavernier,Tavernier,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
58,Alex Scott,Scott,Scott,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
905,Justin Kluivert,Kluivert,Kluivert,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1002,Lewis Cook,Cook,L. Cook,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1797,Ben Gannon-Doak,Gannon-Doak,Gannon-Doak,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1655,Tyler Adams,Adams,T. Adams,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
378,David Brooks,Brooks,D. Brooks,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1458,Ryan Christie,Christie,R. Christie,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1805,Alex Tóth,Tóth.A,Tóth.A,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1800,Amine Adli,Adli,Adli,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
1796,Junior Kroupi,Kroupi.Jr,Kroupi.Jr,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
532,Francisco Evanilson de Lima Barbosa,Evanilson,Evanilson,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
471,Enes Ünal,Enes Ünal,Enes Ünal,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
2020,Álvaro Rodríguez,Rodríguez,Á. Rodríguez,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
2021,António João Pereira de Albuquerque Tavares da Silva,Silva,A. Silva,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
2022,Juanlu Sánchez,Sanchez,Sanchez,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_91-110.png
