match_id,player_id,team_id,position_id,gw_id,was_home,total_shots,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,chances_created,final_third_passes,accurate_crosses,accurate_long_balls,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,aerial_duels_won,was_fouled,fouls_committed,saves,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,high_claim,offsides,xgot,start_min,finish_min,team_goals_conceded,penalties_scored
20252008,389,8,1,202524,0,0,0,0,0,0,36,22,0.0,1,0,3,1,10,0,2,0,0,1,0,0,1,0,0,0,0.88,-0.12,0,22,3,2,0,0.0,0,90,1,0
20252008,638,20,3,202524,1,0,0,1,0,0,34,22,0.0,5,0,2,1,3,0,2,1,0,4,5,3,1,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20250509,1656,9,3,202524,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20252008,240,20,3,202524,1,0,0,1,0,0,21,12,0.0,1,0,1,0,2,0,0,0,0,1,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20250204,350,4,3,202524,0,1,1,1,0,2,17,5,0.0,1,1,0,0,0,0,0,0,0,5,2,1,4,0,0,0,0.0,0.0,0,0,0,0,0,0.7,0,0,0,0
20250204,1679,4,3,202524,0,0,0,0,0,0,55,29,0.0,4,0,3,5,4,1,5,4,0,2,2,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20250204,1236,2,3,202524,1,4,1,2,0,16,79,39,2.0,1,0,2,0,2,0,2,2,0,6,5,5,1,2,2,0,0.0,0.0,0,0,0,0,0,0.11,0,90,1,0
20250204,1519,4,2,202524,0,0,0,0,0,2,37,27,1.0,1,0,2,0,2,1,5,4,0,2,3,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20250204,464,2,3,202524,1,4,1,0,1,9,68,43,2.0,2,0,0,0,5,0,2,1,0,6,9,4,2,1,2,0,0.0,0.0,0,0,0,0,0,0.13,0,90,1,0
20250204,840,4,3,202524,0,0,0,0,0,0,34,21,0.0,8,0,1,2,3,0,1,1,2,1,3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20250204,1146,4,3,202524,0,1,0,0,0,1,31,13,0.0,2,0,1,1,4,1,1,0,1,1,3,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20250204,618,2,3,202524,1,2,0,0,0,4,19,15,1.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20250509,641,9,3,202524,0,0,0,0,0,2,43,33,0.0,5,0,1,0,1,0,1,1,0,1,2,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,1,0
20250509,887,5,2,202524,1,0,0,0,0,0,15,8,0.0,1,0,0,0,1,0,3,3,0,1,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20250726,336,26,3,202524,0,2,1,2,0,2,30,11,1.0,2,0,0,0,5,0,0,0,0,5,4,5,0,2,2,0,0.0,0.0,0,0,0,0,0,0.2,0,90,3,0
20250726,752,26,4,202524,0,2,2,4,1,6,50,14,2.0,2,0,0,0,4,1,2,2,0,7,7,5,2,0,0,0,0.0,0.0,0,0,0,0,0,0.54,0,0,2,0
20252316,1895,16,3,202524,0,3,1,2,0,6,47,29,1.0,4,2,2,1,3,0,0,0,2,5,5,5,0,2,1,0,0.0,0.0,0,0,0,0,0,0.34,0,0,2,0
20252316,122,16,3,202524,0,2,2,0,0,4,47,18,0.0,0,0,0,0,2,0,2,1,0,2,8,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0.92,0,90,2,0
20252316,11,16,2,202524,0,0,0,0,0,0,73,56,0.0,3,0,2,0,7,1,6,3,0,3,3,3,0,1,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20252316,1716,23,3,202524,1,2,1,0,1,2,13,6,1.0,0,0,0,0,3,0,0,0,0,2,1,2,0,2,0,0,0.0,0.0,0,0,0,0,0,0.26,0,90,2,0
20252316,1347,23,3,202524,1,0,0,0,0,0,37,18,0.0,2,0,1,0,0,3,2,0,0,4,3,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20252316,1982,23,4,202524,1,0,0,1,0,5,23,5,0.0,1,0,0,0,3,0,0,0,0,5,11,4,1,1,4,0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,0
20252316,1278,16,2,202524,0,1,0,1,0,1,67,48,1.0,4,0,0,0,4,0,3,1,2,4,5,4,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20252316,1089,16,2,202524,0,4,0,0,0,7,98,74,0.0,5,1,1,1,3,1,7,5,0,10,2,3,7,2,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20252316,884,23,3,202524,1,1,0,0,0,1,64,36,0.0,5,0,3,0,5,1,5,2,0,7,2,7,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20252316,1150,23,3,202524,1,0,0,0,0,1,14,7,1.0,2,0,1,0,3,0,0,0,0,1,3,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20252316,1897,16,3,202524,0,2,0,0,1,2,11,2,1.0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20252008,456,20,3,202524,1,1,0,5,0,3,69,36,2.0,10,2,8,2,10,0,1,0,0,12,2,12,0,3,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20252008,1306,20,2,202524,1,1,0,6,0,1,68,24,0.0,4,0,3,2,8,0,4,3,0,11,2,8,3,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20252008,659,8,3,202524,0,3,1,0,0,4,25,14,0.0,2,0,0,1,3,0,1,1,1,1,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.75,0,90,1,1
20252008,1287,20,2,202524,1,0,0,0,0,0,33,14,0.0,1,0,0,2,3,1,8,2,0,4,2,2,2,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20252008,363,8,2,202524,0,1,0,0,0,4,73,39,4.0,4,2,0,0,4,0,2,2,0,4,6,2,2,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20252008,773,8,3,202524,0,2,2,0,0,3,79,55,1.0,10,0,2,1,8,0,3,2,2,5,9,2,3,0,1,0,0.0,0.0,0,0,0,0,0,0.07,0,90,1,0
20252703,1458,3,3,202524,0,0,0,1,0,1,18,5,1.0,1,1,0,0,3,0,1,0,0,4,1,4,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20252703,532,3,4,202524,0,0,0,1,0,4,23,5,1.0,1,0,0,0,1,0,3,3,0,5,4,3,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20252703,1673,27,3,202524,1,1,1,1,0,5,72,45,1.0,5,0,1,1,6,0,2,0,2,8,10,7,1,2,4,0,0.0,0.0,0,0,0,0,0,0.46,0,90,2,0
20252703,1137,27,4,202524,1,4,2,1,0,1,59,25,2.0,3,3,0,0,5,0,1,1,1,6,6,6,0,4,1,0,0.0,0.0,0,0,0,0,0,0.04,0,90,2,0
20252703,1796,3,4,202524,0,2,1,0,0,2,33,14,1.0,3,1,1,0,4,0,0,0,0,2,9,2,0,1,2,0,0.0,0.0,0,0,0,0,0,0.15,0,0,0,0
20252703,1102,3,2,202524,0,1,0,0,0,1,113,80,0.0,10,0,7,2,3,0,8,4,0,3,5,1,2,0,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20252703,22,3,2,202524,0,0,0,0,0,0,54,35,0.0,7,0,1,1,3,1,2,1,1,3,3,3,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,4,0,0
20252703,106,27,3,202524,1,1,0,0,0,0,67,51,1.0,5,0,3,0,7,0,3,1,1,4,3,4,0,0,2,0,0.0,0.0,0,0,0,0,0,0.0,0,0,1,0
20250509,1825,5,4,202524,1,0,0,1,0,1,12,4,0.0,0,0,1,1,1,0,0,0,0,3,3,2,1,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20252316,585,23,1,202524,1,0,0,0,0,0,36,16,0.0,8,0,8,0,4,0,0,0,0,0,0,0,0,0,0,1,1.26,-0.74,1,16,8,0,0,0.0,0,90,2,0
20252316,334,23,2,202524,1,0,0,0,0,1,28,22,0.0,2,0,0,1,1,0,0,0,3,1,4,1,0,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,0
20252316,1737,23,3,202524,1,0,0,0,0,0,39,30,0.0,3,0,1,0,2,0,1,0,0,2,3,2,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,0
20252316,1370,16,3,202524,0,0,0,0,0,0,8,4,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20252316,1324,16,3,202524,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,4,90,0,0
20252703,721,3,2,202524,0,0,0,0,0,0,78,57,0.0,3,0,3,1,3,1,7,5,2,4,8,1,3,0,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20252703,1501,27,2,202524,1,1,0,0,0,1,81,57,0.0,4,0,2,0,2,0,3,2,1,5,2,2,3,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,1,0
20252703,770,27,3,202524,1,1,0,0,0,0,11,4,1.0,3,0,1,0,1,0,0,0,0,2,0,2,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20252703,2005,27,3,202524,1,0,0,0,0,1,7,2,0.0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20252703,879,27,1,202524,1,0,0,0,0,0,55,35,0.0,5,0,5,0,12,0,1,0,0,0,0,0,0,0,0,2,1.46,-0.54,0,35,5,2,0,0.0,0,90,2,0
20252703,1433,27,2,202524,1,0,0,0,0,1,40,20,0.0,0,1,2,0,1,0,1,0,0,3,5,3,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,1,0
20252703,908,8,4,202524,0,1,0,0,1,3,9,3,0.0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20252703,471,3,4,202524,0,0,0,0,0,1,5,1,0.0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20251416,1888,14,4,202525,1,3,0,0,1,10,30,9,1.0,0,0,0,0,1,0,2,1,0,4,5,2,2,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251416,65,14,3,202525,1,1,1,0,0,1,35,24,2.0,3,0,2,0,3,0,0,0,1,1,4,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0.18,0,90,2,0
20251416,1886,14,3,202525,1,1,0,0,0,3,46,25,1.0,5,0,2,1,2,0,0,0,0,4,4,4,0,2,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251416,1895,16,3,202525,0,1,0,0,0,0,26,13,0.0,4,0,1,0,1,0,0,0,0,4,4,3,1,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251416,75,14,1,202525,1,0,0,0,0,0,50,28,0.0,5,0,9,0,11,0,0,0,0,0,2,0,0,0,1,5,1.99,-0.01,1,28,9,0,0,0.0,0,90,2,0
20251416,1252,16,2,202525,0,0,0,0,0,0,2,0,1.0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,6,90,0,0
20251416,506,14,3,202525,1,1,1,1,0,2,9,3,0.0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.05,4,90,0,0
20250128,391,1,3,202525,1,1,0,0,0,1,78,54,3.0,8,0,4,4,8,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20251416,337,14,3,202525,1,0,0,0,0,0,8,7,0.0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20252707,319,7,3,202525,0,3,3,1,0,4,43,29,0.0,3,0,1,0,0,0,1,0,0,1,3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2.26,0,0,1,2
20252707,1234,7,3,202525,0,1,0,0,0,0,116,97,2.0,9,0,2,2,9,1,2,0,2,8,5,8,0,1,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20252707,1087,7,2,202525,0,1,0,0,0,6,91,67,2.0,1,0,1,2,2,0,6,4,3,4,5,1,3,0,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20252707,886,7,4,202525,0,2,0,4,0,5,29,6,0.0,0,0,0,0,2,1,2,1,0,8,5,8,0,3,2,0,0.0,0.0,0,0,0,0,0,0.0,0,0,1,0
20252707,1692,7,2,202525,0,0,0,1,0,0,103,92,0.0,4,0,2,1,4,1,5,3,0,3,2,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20252707,1363,7,3,202525,0,3,0,1,1,5,55,31,0.0,1,0,2,0,6,0,1,0,1,3,4,3,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251723,225,17,3,202525,1,8,2,1,0,4,84,52,6.0,8,2,3,0,3,0,0,0,0,2,2,2,0,1,1,0,0.0,0.0,0,0,0,0,0,0.34,0,90,0,0
20251723,963,17,3,202525,1,0,0,2,0,3,100,79,4.0,10,1,0,0,4,0,1,1,0,8,6,6,2,2,1,0,0.0,0.0,0,0,0,0,0,0.0,0,2,0,0
20251723,413,17,2,202525,1,2,1,1,0,0,80,59,2.0,9,1,1,0,3,1,1,0,3,6,5,6,0,1,2,0,0.0,0.0,0,0,0,0,0,0.12,0,90,0,0
20251723,1019,17,2,202525,1,0,0,1,0,0,120,103,0.0,21,0,2,2,7,0,4,1,0,4,4,4,0,1,3,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20251723,82,17,3,202525,1,1,1,3,0,8,59,37,3.0,4,0,2,0,2,0,0,0,0,7,5,7,0,2,1,0,0.0,0.0,0,0,0,0,0,0.09,0,90,0,0
20251723,1908,17,1,202525,1,0,0,0,0,0,23,14,0.0,4,0,2,0,7,0,1,0,0,0,0,0,0,0,0,1,0.19,0.19,1,14,2,1,0,0.0,0,90,0,0
20251723,229,17,3,202525,1,3,1,0,0,6,53,26,0.0,0,1,0,1,3,0,0,0,0,2,5,2,0,1,1,0,0.0,0.0,0,0,0,0,0,0.41,0,0,0,0
20251723,1144,17,3,202525,1,1,0,0,0,3,36,20,1.0,2,0,0,0,1,0,0,0,0,4,2,4,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20251723,1737,23,3,202525,0,0,0,0,0,0,6,2,0.0,2,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251723,129,23,3,202525,0,0,0,0,0,0,47,28,0.0,6,0,2,1,2,1,4,2,0,2,3,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251723,1716,23,3,202525,0,0,0,0,0,0,13,8,1.0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,0
20251723,884,23,3,202525,0,1,0,0,0,1,42,23,0.0,1,0,0,1,1,0,3,2,2,3,7,3,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,0
20251723,1980,23,4,202525,0,0,0,0,0,6,23,9,0.0,1,0,1,0,1,0,2,2,0,4,6,2,2,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,0
20252707,1425,7,1,202525,0,0,0,0,0,0,59,43,0.0,3,0,5,0,11,0,0,0,0,1,0,1,0,1,0,2,0.7,-0.3,2,43,5,1,0,0.0,0,90,1,0
20251723,1296,17,2,202525,1,1,0,0,0,3,11,7,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20251723,876,17,4,202525,1,0,0,0,0,1,8,5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20251723,1085,17,3,202525,1,0,0,0,0,0,12,9,0.0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20251009,842,9,1,202525,0,0,0,0,0,0,36,23,0.0,5,0,7,0,3,0,2,0,0,0,0,0,0,0,0,3,1.67,1.67,0,23,7,0,0,0.0,0,90,1,0
20251009,958,9,3,202525,0,2,1,0,0,4,44,26,3.0,3,0,2,0,4,0,1,0,0,1,4,1,0,1,1,0,0.0,0.0,0,0,0,0,0,0.6,0,5,1,0
20251009,720,9,3,202525,0,1,1,0,0,0,67,41,4.0,6,4,4,3,4,0,3,0,0,5,4,4,1,0,2,0,0.0,0.0,0,0,0,0,0,0.04,0,90,1,0
20251009,707,9,2,202525,0,1,0,0,0,3,55,23,1.0,8,1,1,1,5,1,5,4,0,8,5,4,4,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251009,641,9,3,202525,0,2,1,0,0,1,67,49,1.0,7,0,2,1,6,0,1,0,0,4,3,3,1,2,1,0,0.0,0.0,0,0,0,0,0,0.09,0,90,1,0
20251009,1203,9,2,202525,0,1,0,1,0,2,54,38,0.0,1,0,2,0,3,1,7,3,0,6,6,3,3,0,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251009,463,10,3,202525,1,2,1,0,1,4,46,28,1.0,2,0,1,0,1,0,1,0,0,5,3,5,0,3,0,0,0.0,0.0,0,0,0,0,0,0.47,0,0,2,0
20251009,600,9,3,202525,0,2,0,0,1,2,42,19,1.0,3,0,2,0,3,0,1,1,1,8,3,7,1,5,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,1,0
20251009,47,10,3,202525,1,0,0,1,0,2,87,68,2.0,12,3,2,0,5,0,1,0,0,4,1,4,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251009,644,9,3,202525,0,1,0,0,0,1,53,36,1.0,3,0,0,0,7,0,0,0,0,3,5,3,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251009,1858,10,3,202525,1,2,1,0,0,3,39,18,1.0,1,1,0,2,5,0,0,0,0,1,4,1,0,0,1,0,0.0,0.0,0,0,0,0,0,0.46,0,0,2,0
20251009,1393,10,4,202525,1,2,1,0,2,4,26,8,1.0,2,1,0,0,1,0,1,1,0,9,7,6,3,2,1,0,0.0,0.0,0,0,0,0,0,0.75,0,0,2,0
20251009,846,10,2,202525,1,0,0,0,0,0,69,52,0.0,6,0,4,3,3,0,7,4,0,3,4,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251009,1678,9,2,202525,0,0,0,1,0,2,50,26,1.0,4,1,1,2,4,0,1,0,0,2,3,2,0,1,2,0,0.0,0.0,0,0,0,0,0,0.0,0,0,1,0
20251009,1499,10,3,202525,1,3,0,1,1,2,71,52,0.0,4,0,1,0,3,0,2,1,0,5,4,5,0,2,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251009,1467,10,3,202525,1,0,0,1,0,2,61,29,2.0,3,1,1,1,3,0,4,2,0,4,5,3,1,0,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251009,1665,9,3,202525,0,1,0,1,0,2,14,9,0.0,2,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251009,791,10,2,202525,1,1,0,0,0,1,81,60,1.0,10,0,4,2,3,1,1,1,2,6,5,5,1,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251009,614,10,3,202525,1,1,0,0,0,4,48,27,0.0,2,2,1,0,2,0,1,1,1,3,2,2,1,2,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251009,734,9,2,202525,0,1,0,0,1,1,49,35,0.0,6,0,2,0,3,0,3,1,0,2,3,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251009,1618,10,2,202525,1,0,0,0,0,1,42,27,0.0,0,0,0,1,3,2,2,2,0,1,4,0,1,0,3,0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,0
20251009,1853,9,4,202525,0,4,0,0,1,8,26,7,1.0,0,0,0,0,1,0,0,0,1,5,7,1,4,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,1,0
20251009,196,10,1,202525,1,0,0,0,0,0,56,30,0.0,1,0,2,0,14,0,2,0,0,4,1,1,3,0,0,2,0.73,-0.27,0,30,2,3,0,0.0,0,90,2,0
20251009,1294,9,4,202525,0,0,0,1,0,2,10,1,0.0,0,0,0,0,0,0,1,1,1,2,4,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251009,1435,10,4,202525,1,2,0,0,0,3,3,0,0.0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251009,1859,10,3,202525,1,0,0,0,0,0,13,6,0.0,0,0,0,0,1,0,0,0,0,1,4,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251009,941,10,2,202525,1,0,0,0,0,0,17,10,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20252707,1014,7,4,202525,0,1,1,1,0,1,10,4,0.0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.03,0,90,1,0
20252707,628,27,2,202525,1,1,0,1,0,2,52,22,2.0,5,2,1,2,4,1,2,0,1,4,6,4,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,3,0
20252707,44,7,3,202525,0,0,0,0,0,1,16,12,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20252707,1731,27,2,202525,1,3,0,1,0,4,85,46,1.0,7,0,1,0,5,4,3,1,1,5,8,5,0,2,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,3,0
20251009,751,9,2,202525,0,0,0,0,0,0,6,1,0.0,1,0,1,1,1,0,4,2,0,1,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,1,0
20251009,1332,10,3,202525,1,0,0,0,0,0,6,4,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20251009,1614,9,3,202525,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,5,90,0,0
20252707,1501,27,2,202525,1,0,0,0,0,2,57,39,0.0,2,0,0,1,4,0,4,2,1,2,3,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,3,0
20250626,1068,26,1,202525,0,0,0,0,0,0,52,13,0.0,12,0,2,0,15,0,3,0,0,0,0,0,0,0,0,5,0.63,0.63,2,13,2,2,0,0.0,0,90,0,0
20250626,336,26,3,202525,0,2,2,2,0,7,46,21,0.0,2,1,1,1,6,0,3,1,0,5,3,5,0,2,1,0,0.0,0.0,0,0,0,0,0,0.34,0,2,0,0
20250626,1136,26,3,202525,0,1,0,2,0,0,84,59,1.0,6,0,2,2,10,2,0,0,4,7,6,7,0,2,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20250626,1990,26,2,202525,0,0,0,0,0,0,51,29,2.0,7,1,0,3,1,0,4,0,0,2,1,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20250626,1993,26,2,202525,0,0,0,1,0,0,68,24,0.0,4,0,1,3,3,1,4,1,0,5,4,5,0,1,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20250626,1779,6,2,202525,1,0,0,0,0,0,77,39,5.0,2,2,2,0,9,0,2,2,2,5,4,4,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20250626,2000,26,4,202525,0,1,1,0,0,2,29,14,0.0,0,0,0,0,2,1,1,0,0,0,6,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0.73,0,0,0,0
20250626,965,26,2,202525,0,0,0,0,0,0,70,46,0.0,5,0,4,2,3,2,9,6,2,2,2,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20250626,752,26,4,202525,0,1,0,3,0,2,46,15,0.0,7,0,0,1,4,0,2,1,1,7,6,5,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,2,0,0
20250626,1641,26,3,202525,0,0,0,0,0,1,59,43,1.0,4,0,0,2,3,0,1,1,0,4,3,3,1,2,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20250626,599,6,3,202525,1,1,0,1,0,0,75,50,2.0,14,1,1,0,6,0,0,0,1,6,2,5,1,3,1,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20250626,1999,26,4,202525,0,0,0,2,0,0,13,7,1.0,0,0,0,0,1,0,0,0,0,4,3,4,0,1,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20250626,702,6,3,202525,1,2,1,1,0,5,50,24,1.0,2,1,0,0,7,0,2,1,0,4,3,4,0,2,0,0,0.0,0.0,0,0,0,0,0,0.12,0,0,2,0
20250626,161,6,2,202525,1,1,0,0,0,1,79,53,3.0,5,2,2,1,2,0,2,0,3,2,5,2,0,0,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20250626,998,6,3,202525,1,1,1,1,0,0,32,21,1.0,2,0,0,0,3,0,0,0,0,2,2,2,0,0,2,0,0.0,0.0,0,0,0,0,0,0.06,0,0,2,0
20250626,1787,6,4,202525,1,7,2,0,1,9,26,11,0.0,1,0,1,0,3,0,1,1,1,4,3,1,3,1,0,0,0.0,0.0,0,0,0,0,0,0.28,0,0,2,0
20250626,1188,6,2,202525,1,0,0,0,0,1,79,53,1.0,6,0,1,0,4,0,6,6,1,7,4,3,4,0,2,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
20250626,1320,26,2,202525,0,0,0,0,0,0,5,2,0.0,0,0,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,0,0
20250626,245,26,4,202525,0,0,0,1,0,3,17,6,0.0,1,0,0,0,1,1,0,0,0,2,5,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0
20250626,1782,6,3,202525,1,4,1,2,1,5,36,18,0.0,4,0,0,0,1,0,0,0,1,3,4,3,0,1,1,0,0.0,0.0,0,0,0,0,0,0.17,0,0,2,0
20250626,133,6,4,202525,1,1,0,0,0,2,7,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,90,2,0
